products_id,model,ean,name,description,dimension,price,delivery_code,quantity,categories,options,minimum_order_quantity,image_url
15377,DRG442,5055071731945,Wish Upon a Star Fantasy Nightmare Dragon Figurine,<p>Wish Upon a Star Fantasy Nightmare Dragon Figurine</p><p>Our fantasy and gothic dragon range are great entry level collectors items. They are well designed and made as well as being great value.</p><p>Made from resin each has been individually finished in rich fantasy colours to create an eye-catching decorative figurine.</p>,Height 19 - 20cm Width 14 - 15.5cm Depth 10 - 12cm,12.32,G,300,9084,,1,http://www.puckator-dropship.co.uk/gifts/images/DRG442_001.jpg
15378,DRG443,5055071731952,Crystal Birth Fantasy Nightmare Dragon Figurine,<p>Crystal Birth Fantasy Nightmare Dragon Figurine</p><p>Our fantasy and gothic dragon range are great entry level collectors items. They are well designed and made as well as being great value.</p><p>Made from resin each has been individually finished in rich fantasy colours to create an eye-catching decorative figurine.</p>,Height 12 - 13cm Width 11 - 12cm Depth 7 - 10cm,7.78,D,310,9084,,1,http://www.puckator-dropship.co.uk/gifts/images/DRG443_001.jpg
15390,MB240,5055071732836,Fun Collectable Sloth and Baby Money Box,<p>Fun Collectable Sloth and Baby Money Box</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from ceramics all come with a slot in the top and a rubber bung on the bottom. These are a great gift idea for all the family.</p>,Height 14.5cm Depth 8.5cm Width 12.5cm Slot 3.5cm,3.58,E,56,52,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/MB240_001.jpg
15391,MB241,5055071732843,Fun Collectable Sloth Money Box,<p>Fun Collectable Sloth Money Box</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from ceramics all come with a slot in the top and a rubber bung on the bottom. These are a great gift idea for all the family.</p>,Height 17cm Width 12cm Depth 13cm Slot 3.5cm,3.81,F,1485,52,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/MB241_001.jpg
15394,MB243,5055071732881,Fun Collectable Princess Swan Money Box,<p>Fun Collectable Princess Swan Money Box</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from ceramics all come with a slot in the top and a rubber bung on the bottom. These are a great gift idea for all the family.</p>,Height 17cm Width 12.5cm Depth 9cm Slot 3.5cm,3.81,D,38,52,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/MB243_001.jpg
15398,MUG317,5055071732829,Cute Sloth Shaped Ceramic Mug,<p>Cute Sloth Shaped Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 10.5cm Width 13cm Depth 10.5cm,3.34,E,2354,100175,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/MUG317_001.jpg
15551,MB225,5055071727764,Cute Collectable Simon's Cat Money Box,<p>Cute Collectable Simon's Cat Money Box</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from ceramics all come with a slot in the top and a rubber bung on the bottom. These are a great gift idea for all the family.</p>,Height 10.5cm Width 10.5cm Depth 10cm Slot 3cm,2.86,D,2498,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB225_001.jpg
15552,MUG280,5055071730122,Cute Collectable Narwhal Ceramic Mug,<p>Cute Collectable Narwhal Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 12.5cm Depth 8.5cm,3.08,E,232,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/MUG280_001.jpg
15562,SMUG152,5055071729218,Collectable Shaped Handle Mug - Shaving Brush,<p>Collectable Shaped Handle Mug - Shaving Brush</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 13.5cm Depth 8cm,2.86,D,965,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG152_001.jpg
15565,SMUG155,5055071729249,Collectable Shaped Handle Mug -  Zebra,<p>Collectable Shaped Handle Mug -  Zebra</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 12cm Width 13.5cm Depth 8.5cm,3.34,D,1042,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG155_001.jpg
15566,SMUG156,5055071729256,Collectable Shaped Handle Mug -  Crocodile,<p>Collectable Shaped Handle Mug -  Crocodile</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 14cm Depth 8.5cm,3.34,E,676,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG156_001.jpg
15567,SMUG157,5055071729263,Collectable Shaped Handle Mug -  Tiger,<p>Collectable Shaped Handle Mug -  Tiger</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 12cm Width 14cm Depth 8.5cm,3.34,D,722,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG157_001.jpg
15568,SMUG158,5055071729270,Collectable Shaped Handle Mug -  Monkey,<p>Collectable Shaped Handle Mug -  Monkey</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 14cm Depth 8.5cm,3.34,D,291,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG158_001.jpg
15569,SMUG167,5055071729621,Collectable Shaped Handle Mug - Summer Ice Lolly with Slogan,<p>Collectable Shaped Handle Mug - Summer Ice Lolly with Slogan</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 13.5cm Depth 8.5cm,2.97,E,570,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG167_001.jpg
15571,UNI30,5055071731242,Collectable Rainbow Unicorn Snow Globe Ornament,<p>Collectable Rainbow Unicorn Snow Globe Ornament</p><p>If you like fantasy gifts and collectables then check out our fairy and unicorn range.</p><p>With the designs taking inspirations from folklore flora and fauna there is a great mix of styles and sizes of to choose from. Each piece is made from resin and hand painted making them individual and unique the perfect gift for all the family.</p>,Height 6cm Width 4.5cm Depth 4.5cm,1.79,B,2294,100009,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/UNI30_001.jpg
15587,FF98,5055071734205,Collectable Love Not War Presidents Solar Powered Pal,<p>Collectable Love Not War Presidents Solar Powered Pal</p><p>Our range of solar pals a perfect gift for all the family. Made from plastic they have a built in solar panel that does not need batteries they just need a sunny window sill to get them dancing and waving.</p><p>With the range of designs available there is something for everyone. They are not a toy but are CE marked due to small parts.</p>,Height 10.5cm Width 11cm Depth 8.5cm,2.86,B,16056,100530|100576,,1,http://www.puckator-dropship.co.uk/gifts/images/FF98_001.jpg
15604,KEY112,5055071732287,Fun Collectable Scooter Keyring,<p>Fun Collectable Scooter Keyring</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from resin each keyring comes with a chain and split ring included.</p>,Total Length 8cm Height 3.5cm Width 5.5cm Depth 1.5cm,0.95,Z,1474,100561,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/KEY112_001.jpg
15605,KEY113,5055071732294,Fun Collectable Hot Dog Keyring,<p>Fun Collectable Hot Dog Keyring</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from resin each keyring comes with a chain and split ring included.</p>,Total Length 6.5cm Height 3cm Width 4cm Depth 2cm,0.95,Z,656,100561,Only Available Assorted,1,http://www.puckator-dropship.co.uk/gifts/images/KEY113_001.jpg
15612,KEY120,5055071732362,Fun Collectable Double Scoop Ice Cream Cone Keyring,<p>Fun Collectable Double Scoop Ice Cream Cone Keyring</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from resin each keyring comes with a chain and split ring included.</p>,Total Length 9cm Height 4cm Width 2cm Depth 2cm,0.84,Z,59,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY120_001.jpg
15616,MB224,5055071727252,Collectable Ceramic Alpaca Shaped Money Box,<p>Collectable Ceramic Alpaca Shaped Money Box</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from ceramics all come with a slot in the top and a rubber bung on the bottom. These are a great gift idea for all the family.</p>,Height 14cm Width 13cm Depth 7cm Slot 3cm,2.86,D,1020,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB224_001.jpg
15617,MB229,5055071730139,Collectable Ceramic Seagull Shaped Money Box,<p>Collectable Ceramic Seagull Shaped Money Box</p><p>Save your pennies in our range of cute and novelty money boxes.</p><p>Made from ceramics all come with a slot in the top and a rubber bung on the bottom. These are a great gift idea for all the family.</p>,Height 14cm Width 10.5cm Depth 7cm Slot 3cm,3.34,D,686,52,,1,http://www.puckator-dropship.co.uk/gifts/images/MB229_001.jpg
15621,SMUG147,5055071727214,Collectable Big Ben Shaped Handle Ceramic Mug,<p>Collectable Big Ben Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11.5cm Width 13cm Depth 8cm,3.19,E,1932,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG147_001.jpg
15624,SMUG159,5055071729287,Collectable Skateboard Shaped Handle Ceramic Mug,<p>Collectable Skateboard Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 13cm Depth 8cm,3.08,D,488,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG159_001.jpg
15625,SMUG160,5055071729294,Collectable Dart Shaped Handle Ceramic Mug,<p>Collectable Dart Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 14cm Depth 8.5cm,3.08,E,1150,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG160_001.jpg
15626,SMUG161,5055071729300,Collectable Pool Balls Shaped Handle Ceramic Mug,<p>Collectable Pool Balls Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 14.5cm Depth 8.5cm,3.08,D,2829,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG161_001.jpg
15631,SMUG166,5055071729355,Collectable Scottish Piper Shaped Handle Ceramic Mug,<p>Collectable Scottish Piper Shaped Handle Ceramic Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 13.5cm Depth 8.5cm,3.34,D,2018,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG166_001.jpg
16019,SMUG117A,5055071745553,Ceramic Surf Shaped Handle Mug,<p>Ceramic Surf Shaped Handle Mug</p><p>Our shaped handle mugs are novelty and come in a great range of themes and designs. They are all food safe but cannot be used in the dishwasher or microwave.</p><p>Made from ceramics they will definitely be a talking point at the dinner table or in the office canteen.</p>,Height 11cm Width 13cm Depth 8.5cm,2.86,E,444,100175,,1,http://www.puckator-dropship.co.uk/gifts/images/SMUG117A_001.jpg
